Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,Portfolio
June,25.0,22:00,100.00%,15.0,0.0,0.0,255.13,A
June,25.0,22:30,81.25%,19.0,3.0,0.15789999999999998,304.31,A
June,25.0,23:00,100.00%,13.0,0.0,0.0,344.85,A
June,25.0,23:30,100.00%,7.0,0.0,0.0,351.43,A
June,26.0,0:00,100.00%,3.0,0.0,0.0,106.67,A
June,26.0,1:00,100.00%,2.0,0.0,0.0,316.0,A
June,26.0,1:30,100.00%,1.0,0.0,0.0,716.0,A
June,26.0,2:30,100.00%,1.0,0.0,0.0,430.0,A
June,26.0,3:00,100.00%,1.0,0.0,0.0,177.0,A
June,26.0,4:00,100.00%,2.0,0.0,0.0,48.0,A
June,26.0,4:30,100.00%,1.0,0.0,0.0,182.0,A
June,26.0,5:00,100.00%,1.0,0.0,0.0,216.0,A
June,26.0,5:30,100.00%,1.0,0.0,0.0,374.0,A
June,26.0,6:00,100.00%,4.0,0.0,0.0,120.5,A
June,26.0,6:30,40.00%,6.0,1.0,0.16670000000000001,249.8,A
June,26.0,7:00,27.27%,13.0,2.0,0.15380000000000002,192.91,A
June,26.0,7:30,81.25%,16.0,0.0,0.0,209.25,A
June,26.0,8:00,100.00%,34.0,0.0,0.0,253.74,A
June,26.0,8:30,98.44%,64.0,0.0,0.0,255.39,A
June,26.0,9:00,97.25%,109.0,0.0,0.0,320.21,A
June,26.0,9:30,98.41%,126.0,0.0,0.0,307.98,A
June,26.0,10:00,95.12%,164.0,0.0,0.0,325.86,A
June,26.0,10:30,100.00%,182.0,0.0,0.0,286.48,A
June,26.0,11:00,99.12%,228.0,0.0,0.0,286.13,A
June,26.0,11:30,97.84%,231.0,0.0,0.0,277.45,A
June,26.0,12:00,99.48%,193.0,0.0,0.0,318.53,A
June,26.0,12:30,90.57%,215.0,3.0,0.013999999999999999,299.57,A
June,26.0,13:00,85.85%,208.0,3.0,0.0144,323.96,A
June,26.0,13:30,97.80%,230.0,3.0,0.013000000000000001,324.66,A
June,26.0,14:00,83.12%,233.0,2.0,0.0086,313.06,A
June,26.0,14:30,97.99%,199.0,0.0,0.0,313.15,A
June,26.0,15:00,97.62%,211.0,1.0,0.004699999999999999,331.94,A
June,26.0,15:30,98.44%,196.0,4.0,0.0204,299.59,A
June,26.0,16:00,95.26%,211.0,0.0,0.0,311.96,A
June,26.0,16:30,100.00%,239.0,0.0,0.0,305.21,A
June,26.0,17:00,100.00%,202.0,0.0,0.0,286.16,A
June,26.0,17:30,100.00%,157.0,0.0,0.0,313.99,A
June,26.0,18:00,98.54%,137.0,0.0,0.0,283.85,A
June,26.0,18:30,100.00%,121.0,0.0,0.0,286.02,A
June,26.0,19:00,98.78%,82.0,0.0,0.0,287.06,A
June,26.0,19:30,98.15%,55.0,1.0,0.0182,294.44,A
June,26.0,20:00,93.44%,61.0,0.0,0.0,310.39,A
June,26.0,20:30,100.00%,38.0,0.0,0.0,255.87,A
June,26.0,21:00,100.00%,31.0,1.0,0.0323,262.77,A
June,26.0,21:30,96.67%,30.0,0.0,0.0,316.57,A
June,26.0,22:00,51.72%,36.0,7.0,0.19440000000000002,368.97,A
June,26.0,22:30,33.33%,20.0,5.0,0.25,309.93,A
June,26.0,23:00,60.00%,5.0,0.0,0.0,279.8,A
June,26.0,23:30,87.50%,8.0,0.0,0.0,386.75,A
June,27.0,0:00,100.00%,4.0,0.0,0.0,626.25,A
June,27.0,0:30,100.00%,3.0,0.0,0.0,192.0,A
June,27.0,1:00,100.00%,1.0,0.0,0.0,191.0,A
June,27.0,1:30,100.00%,3.0,0.0,0.0,663.67,A
June,27.0,2:00,100.00%,2.0,0.0,0.0,121.5,A
June,27.0,2:30,100.00%,1.0,0.0,0.0,753.0,A
June,27.0,3:00,100.00%,3.0,0.0,0.0,128.33,A
June,27.0,4:00,100.00%,2.0,0.0,0.0,235.0,A
June,27.0,4:30,100.00%,1.0,0.0,0.0,336.0,A
June,27.0,5:30,100.00%,2.0,0.0,0.0,419.5,A
June,27.0,6:00,0.00%,2.0,1.0,0.5,138.0,A
June,27.0,7:00,11.11%,9.0,0.0,0.0,278.78,A
June,27.0,7:30,50.00%,9.0,1.0,0.11109999999999999,540.25,A
June,27.0,8:00,96.67%,30.0,0.0,0.0,275.23,A
June,27.0,8:30,73.33%,76.0,1.0,0.0132,273.33,A
June,27.0,9:00,99.08%,109.0,0.0,0.0,302.2,A
June,27.0,9:30,90.00%,141.0,1.0,0.0070999999999999995,305.46,A
June,27.0,10:00,91.88%,160.0,0.0,0.0,318.09,A
June,27.0,10:30,89.44%,184.0,4.0,0.0217,350.56,A
June,27.0,11:00,84.04%,190.0,2.0,0.0105,318.69,A
June,27.0,11:30,98.54%,205.0,0.0,0.0,306.44,A
June,27.0,12:00,97.36%,228.0,1.0,0.0044,310.52,A
June,27.0,12:30,98.24%,227.0,0.0,0.0,306.37,A
June,27.0,13:00,93.78%,215.0,6.0,0.0279,305.16,A
June,27.0,13:30,75.47%,215.0,3.0,0.013999999999999999,336.4,A
June,27.0,14:00,95.61%,228.0,0.0,0.0,323.0,A
June,27.0,14:30,74.26%,242.0,5.0,0.0207,330.46,A
June,27.0,15:00,96.70%,214.0,2.0,0.009300000000000001,305.45,A
June,27.0,15:30,71.70%,217.0,5.0,0.023,332.54,A
June,27.0,16:00,95.20%,229.0,0.0,0.0,319.6,A
June,27.0,16:30,98.11%,213.0,1.0,0.004699999999999999,331.48,A
June,27.0,17:00,99.27%,137.0,0.0,0.0,310.13,A
June,27.0,17:30,92.86%,168.0,0.0,0.0,322.3,A
June,27.0,18:00,86.03%,140.0,4.0,0.0286,309.65,A
June,27.0,18:30,95.90%,122.0,0.0,0.0,365.93,A
June,27.0,19:00,98.72%,79.0,1.0,0.0127,347.72,A
June,27.0,19:30,100.00%,61.0,0.0,0.0,258.46,A
June,27.0,20:00,94.64%,57.0,1.0,0.0175,329.68,A
June,27.0,20:30,100.00%,33.0,0.0,0.0,307.33,A
June,27.0,21:00,90.48%,23.0,2.0,0.087,365.9,A
June,27.0,21:30,88.24%,17.0,0.0,0.0,459.94,A
June,27.0,22:00,95.00%,20.0,0.0,0.0,266.15,A
June,27.0,22:30,80.00%,6.0,1.0,0.16670000000000001,219.0,A
June,27.0,23:00,62.50%,8.0,0.0,0.0,254.63,A
June,27.0,23:30,50.00%,4.0,0.0,0.0,163.75,A
June,28.0,0:00,100.00%,3.0,0.0,0.0,380.0,A
June,28.0,0:30,100.00%,2.0,0.0,0.0,136.5,A
June,28.0,1:00,50.00%,3.0,1.0,0.3333,660.0,A
June,28.0,2:00,100.00%,2.0,0.0,0.0,493.0,A
June,28.0,2:30,100.00%,1.0,0.0,0.0,410.0,A
June,28.0,3:30,100.00%,4.0,0.0,0.0,282.75,A
June,28.0,4:30,100.00%,3.0,0.0,0.0,181.67,A
June,28.0,6:00,100.00%,3.0,0.0,0.0,486.33,A
June,28.0,6:30,50.00%,2.0,0.0,0.0,275.0,A
June,28.0,7:00,0.00%,5.0,1.0,0.2,294.5,A
June,28.0,7:30,0.00%,7.0,2.0,0.2857,362.8,A
June,28.0,8:00,84.00%,25.0,0.0,0.0,209.36,A
June,28.0,8:30,93.88%,49.0,0.0,0.0,286.82,A
June,28.0,9:00,100.00%,59.0,0.0,0.0,326.75,A
June,28.0,9:30,100.00%,64.0,1.0,0.015600000000000001,270.62,A
June,28.0,10:00,100.00%,85.0,0.0,0.0,284.19,A
June,28.0,10:30,95.80%,119.0,0.0,0.0,283.01,A
June,28.0,11:00,91.34%,127.0,0.0,0.0,290.08,A
June,28.0,11:30,72.55%,159.0,6.0,0.0377,310.59,A
June,28.0,12:00,95.31%,128.0,0.0,0.0,336.66,A
June,28.0,12:30,49.08%,171.0,8.0,0.046799999999999994,344.13,A
June,28.0,13:00,92.41%,158.0,0.0,0.0,287.51,A
June,28.0,13:30,99.30%,142.0,0.0,0.0,358.4,A
June,28.0,14:00,95.89%,148.0,2.0,0.013500000000000002,313.32,A
June,28.0,14:30,95.33%,150.0,0.0,0.0,294.16,A
June,28.0,15:00,93.23%,133.0,0.0,0.0,322.23,A
June,28.0,15:30,100.00%,122.0,0.0,0.0,279.63,A
June,28.0,16:00,100.00%,128.0,0.0,0.0,335.61,A
June,28.0,16:30,100.00%,119.0,0.0,0.0,281.06,A
June,28.0,17:00,90.35%,115.0,1.0,0.0087,323.87,A
June,28.0,17:30,68.00%,111.0,11.0,0.09910000000000001,406.8,A
June,28.0,18:00,74.73%,92.0,1.0,0.0109,354.69,A
June,28.0,18:30,96.10%,78.0,1.0,0.0128,328.92,A
June,28.0,19:00,93.33%,60.0,0.0,0.0,314.47,A
June,28.0,19:30,93.62%,47.0,0.0,0.0,271.45,A
June,28.0,20:00,95.00%,20.0,0.0,0.0,298.6,A
June,28.0,20:30,58.62%,35.0,6.0,0.1714,277.69,A
June,28.0,21:00,52.17%,24.0,1.0,0.0417,423.22,A
June,28.0,21:30,100.00%,8.0,0.0,0.0,237.5,A
June,28.0,22:00,14.29%,7.0,0.0,0.0,407.14,A
June,28.0,22:30,57.14%,8.0,1.0,0.125,290.14,A
June,28.0,23:00,0.00%,10.0,2.0,0.2,338.25,A
June,28.0,23:30,75.00%,4.0,0.0,0.0,256.5,A
June,29.0,0:00,60.00%,6.0,1.0,0.16670000000000001,494.0,A
June,29.0,0:30,0.00%,5.0,2.0,0.4,433.67,A
June,29.0,1:00,100.00%,2.0,1.0,0.5,102.0,A
June,29.0,1:30,33.33%,4.0,1.0,0.25,286.67,A
June,29.0,2:00,100.00%,1.0,0.0,0.0,176.0,A
June,29.0,3:30,100.00%,2.0,0.0,0.0,196.0,A
June,29.0,4:00,100.00%,1.0,0.0,0.0,463.0,A
June,29.0,4:30,100.00%,1.0,0.0,0.0,145.0,A
June,29.0,5:30,100.00%,2.0,0.0,0.0,92.5,A
June,29.0,6:00,100.00%,3.0,0.0,0.0,443.33,A
June,29.0,6:30,100.00%,1.0,0.0,0.0,225.0,A
June,29.0,7:00,100.00%,4.0,0.0,0.0,191.5,A
June,29.0,7:30,100.00%,4.0,0.0,0.0,519.0,A
June,29.0,8:00,100.00%,13.0,0.0,0.0,247.69,A
June,29.0,8:30,100.00%,15.0,0.0,0.0,299.6,A
June,29.0,9:00,100.00%,14.0,0.0,0.0,194.07,A
June,29.0,9:30,100.00%,31.0,0.0,0.0,290.26,A
June,29.0,10:00,100.00%,18.0,0.0,0.0,305.61,A
June,29.0,10:30,100.00%,34.0,0.0,0.0,225.06,A
June,29.0,11:00,100.00%,30.0,0.0,0.0,241.1,A
June,29.0,11:30,100.00%,24.0,0.0,0.0,264.08,A
June,29.0,12:00,100.00%,41.0,0.0,0.0,294.49,A
June,29.0,12:30,100.00%,55.0,0.0,0.0,288.55,A
June,29.0,13:00,84.38%,64.0,0.0,0.0,255.77,A
June,29.0,13:30,79.27%,84.0,2.0,0.023799999999999998,237.8,A
June,29.0,14:00,83.10%,72.0,1.0,0.0139,293.15,A
June,29.0,14:30,85.71%,65.0,2.0,0.0308,302.95,A
June,29.0,15:00,98.63%,73.0,0.0,0.0,314.95,A
June,29.0,15:30,73.26%,88.0,2.0,0.0227,319.16,A
June,29.0,16:00,98.51%,67.0,0.0,0.0,255.13,A
June,29.0,16:30,100.00%,71.0,0.0,0.0,284.28,A
June,29.0,17:00,100.00%,60.0,0.0,0.0,254.73,A
June,29.0,17:30,100.00%,51.0,0.0,0.0,257.69,A
June,29.0,18:00,100.00%,29.0,0.0,0.0,292.83,A
June,29.0,18:30,100.00%,31.0,0.0,0.0,271.77,A
June,29.0,19:00,100.00%,27.0,0.0,0.0,256.41,A
June,29.0,19:30,100.00%,26.0,0.0,0.0,340.31,A
June,29.0,20:00,100.00%,30.0,1.0,0.0333,309.55,A
June,29.0,20:30,100.00%,20.0,0.0,0.0,260.7,A
June,29.0,21:00,94.12%,17.0,0.0,0.0,290.41,A
June,29.0,21:30,100.00%,7.0,0.0,0.0,356.29,A
June,29.0,22:00,100.00%,7.0,0.0,0.0,240.14,A
June,29.0,22:30,40.00%,6.0,1.0,0.16670000000000001,369.4,A
June,29.0,23:00,100.00%,3.0,0.0,0.0,614.0,A
June,29.0,23:30,75.00%,4.0,0.0,0.0,178.5,A
June,30.0,0:30,100.00%,2.0,0.0,0.0,365.5,A
June,30.0,1:00,100.00%,1.0,0.0,0.0,446.0,A
June,30.0,2:00,100.00%,3.0,0.0,0.0,814.33,A
June,30.0,3:30,100.00%,2.0,0.0,0.0,295.5,A
June,30.0,4:00,100.00%,1.0,0.0,0.0,290.0,A
June,30.0,5:00,100.00%,1.0,0.0,0.0,130.0,A
June,30.0,5:30,100.00%,1.0,0.0,0.0,148.0,A
June,30.0,6:00,100.00%,1.0,0.0,0.0,120.0,A
June,30.0,6:30,75.00%,4.0,0.0,0.0,227.0,A
June,30.0,7:00,60.00%,10.0,0.0,0.0,222.0,A
June,30.0,7:30,61.90%,22.0,1.0,0.0455,328.24,A
June,30.0,8:00,88.64%,45.0,1.0,0.0222,264.27,A
June,30.0,8:30,98.25%,58.0,1.0,0.0172,253.61,A
June,30.0,9:00,86.86%,138.0,1.0,0.0072,308.42,A
June,30.0,9:30,98.21%,168.0,0.0,0.0,302.49,A
June,30.0,10:00,96.02%,203.0,2.0,0.009899999999999999,296.16,A
June,30.0,10:30,74.90%,252.0,5.0,0.019799999999999998,324.59,A
June,30.0,11:00,97.17%,212.0,0.0,0.0,320.72,A
June,30.0,11:30,99.05%,210.0,0.0,0.0,345.72,A
June,30.0,12:00,98.78%,245.0,0.0,0.0,294.32,A
June,30.0,12:30,99.55%,224.0,0.0,0.0,289.08,A
June,30.0,13:00,98.13%,215.0,1.0,0.004699999999999999,297.46,A
June,30.0,13:30,88.24%,258.0,3.0,0.0116,327.12,A
June,30.0,14:00,66.00%,261.0,11.0,0.0421,307.77,A
June,30.0,14:30,46.47%,286.0,17.0,0.0594,339.12,A
June,30.0,15:00,65.23%,274.0,18.0,0.06570000000000001,339.68,A
June,30.0,15:30,76.40%,273.0,6.0,0.022000000000000002,329.9,A
June,30.0,16:00,96.60%,236.0,1.0,0.0042,328.16,A
June,30.0,16:30,95.92%,247.0,2.0,0.008100000000000001,293.97,A
June,30.0,17:00,94.36%,196.0,1.0,0.0051,365.59,A
June,30.0,17:30,79.65%,231.0,0.0,0.0,313.41,A
June,30.0,18:00,92.52%,147.0,0.0,0.0,291.54,A
June,30.0,18:30,95.00%,161.0,1.0,0.0062,327.58,A
June,30.0,19:00,92.05%,88.0,0.0,0.0,336.5,A
June,30.0,19:30,83.53%,86.0,1.0,0.0116,338.41,A
June,30.0,20:00,89.29%,56.0,0.0,0.0,322.21,A
June,30.0,20:30,94.12%,51.0,0.0,0.0,348.86,A
June,30.0,21:00,96.00%,25.0,0.0,0.0,427.68,A
June,30.0,21:30,96.88%,34.0,2.0,0.0588,319.81,A
June,30.0,22:00,100.00%,23.0,0.0,0.0,300.22,A
June,30.0,22:30,83.33%,13.0,1.0,0.07690000000000001,189.5,A
June,30.0,23:00,80.00%,10.0,0.0,0.0,323.1,A
June,30.0,23:30,100.00%,13.0,0.0,0.0,247.46,A
April,1.0,0:00,100.00%,22.0,0.0,0.0,480.05,B
April,1.0,0:30,95.24%,21.0,0.0,0.0,301.71,B
April,1.0,1:00,100.00%,8.0,0.0,0.0,501.88,B
April,1.0,1:30,100.00%,4.0,0.0,0.0,468.75,B
April,1.0,2:00,100.00%,4.0,0.0,0.0,285.5,B
April,1.0,2:30,100.00%,3.0,0.0,0.0,243.33,B
April,1.0,3:00,100.00%,3.0,0.0,0.0,313.67,B
April,1.0,3:30,100.00%,1.0,0.0,0.0,284.0,B
April,1.0,4:00,100.00%,1.0,0.0,0.0,60.0,B
April,1.0,4:30,100.00%,2.0,0.0,0.0,378.5,B
April,1.0,5:00,100.00%,1.0,0.0,0.0,134.0,B
April,1.0,5:30,100.00%,5.0,0.0,0.0,203.8,B
April,1.0,6:00,100.00%,3.0,0.0,0.0,232.33,B
April,1.0,6:30,100.00%,5.0,2.0,0.4,149.0,B
April,1.0,7:00,89.47%,19.0,0.0,0.0,338.84,B
April,1.0,7:30,96.77%,31.0,0.0,0.0,347.55,B
April,1.0,8:00,100.00%,64.0,0.0,0.0,247.95,B
April,1.0,8:30,100.00%,111.0,3.0,0.027000000000000003,309.07,B
April,1.0,9:00,100.00%,144.0,0.0,0.0,306.46,B
April,1.0,9:30,99.60%,253.0,0.0,0.0,297.44,B
April,1.0,10:00,98.53%,275.0,2.0,0.0073,295.53,B
April,1.0,10:30,91.06%,304.0,2.0,0.0066,328.72,B
April,1.0,11:00,92.46%,347.0,2.0,0.0058,334.68,B
April,1.0,11:30,88.52%,400.0,8.0,0.02,307.29,B
April,1.0,12:00,91.69%,424.0,3.0,0.0070999999999999995,345.98,B
April,1.0,12:30,97.89%,382.0,2.0,0.0052,351.69,B
April,1.0,13:00,96.36%,467.0,0.0,0.0,348.8,B
April,1.0,13:30,86.08%,434.0,3.0,0.0069,348.35,B
April,1.0,14:00,98.65%,447.0,3.0,0.0067,319.33,B
April,1.0,14:30,65.72%,508.0,15.0,0.029500000000000002,343.38,B
April,1.0,15:00,98.75%,481.0,1.0,0.0021,319.81,B
April,1.0,15:30,99.57%,462.0,0.0,0.0,351.58,B
April,1.0,16:00,97.36%,416.0,0.0,0.0,369.78,B
April,1.0,16:30,98.79%,412.0,0.0,0.0,329.54,B
April,1.0,17:00,82.95%,440.0,6.0,0.013600000000000001,332.2,B
April,1.0,17:30,98.49%,400.0,2.0,0.005,350.52,B
April,1.0,18:00,76.28%,393.0,1.0,0.0025,337.72,B
April,1.0,18:30,78.93%,339.0,2.0,0.0059,353.46,B
April,1.0,19:00,84.69%,298.0,4.0,0.0134,365.92,B
April,1.0,19:30,95.79%,287.0,2.0,0.006999999999999999,361.16,B
April,1.0,20:00,92.76%,224.0,3.0,0.0134,310.38,B
April,1.0,20:30,74.07%,218.0,2.0,0.0092,347.15,B
April,1.0,21:00,96.97%,166.0,1.0,0.006,335.01,B
April,1.0,21:30,96.18%,157.0,0.0,0.0,373.85,B
April,1.0,22:00,88.79%,118.0,2.0,0.0169,373.86,B
April,1.0,22:30,86.27%,104.0,2.0,0.0192,359.6,B
April,1.0,23:00,100.00%,63.0,0.0,0.0,355.63,B
April,1.0,23:30,97.56%,41.0,0.0,0.0,253.9,B
April,2.0,0:00,100.00%,33.0,0.0,0.0,386.03,B
April,2.0,0:30,100.00%,17.0,0.0,0.0,384.47,B
April,2.0,1:00,100.00%,10.0,0.0,0.0,281.4,B
April,2.0,1:30,100.00%,6.0,0.0,0.0,362.67,B
April,2.0,2:00,100.00%,4.0,0.0,0.0,556.75,B
April,2.0,2:30,100.00%,1.0,0.0,0.0,168.0,B
April,2.0,3:00,100.00%,2.0,0.0,0.0,906.5,B
April,2.0,3:30,100.00%,3.0,0.0,0.0,216.67,B
April,2.0,4:00,100.00%,2.0,0.0,0.0,256.0,B
April,2.0,4:30,100.00%,3.0,0.0,0.0,256.0,B
April,2.0,5:00,100.00%,3.0,0.0,0.0,505.33,B
April,2.0,6:00,100.00%,2.0,0.0,0.0,429.0,B
April,2.0,6:30,100.00%,6.0,0.0,0.0,371.17,B
April,2.0,7:00,100.00%,22.0,0.0,0.0,202.91,B
April,2.0,7:30,100.00%,39.0,0.0,0.0,303.56,B
April,2.0,8:00,100.00%,48.0,0.0,0.0,313.71,B
April,2.0,8:30,98.06%,104.0,1.0,0.0096,328.18,B
April,2.0,9:00,100.00%,166.0,0.0,0.0,294.45,B
April,2.0,9:30,96.65%,214.0,5.0,0.023399999999999997,315.36,B
April,2.0,10:00,95.18%,250.0,1.0,0.004,298.37,B
April,2.0,10:30,88.81%,300.0,5.0,0.0167,336.33,B
April,2.0,11:00,78.66%,321.0,7.0,0.0218,335.41,B
April,2.0,11:30,83.09%,346.0,3.0,0.0087,339.16,B
April,2.0,12:00,94.99%,379.0,0.0,0.0,327.83,B
April,2.0,12:30,71.08%,417.0,9.0,0.0216,328.86,B
April,2.0,13:00,97.26%,440.0,2.0,0.0045000000000000005,331.89,B
April,2.0,13:30,75.88%,409.0,11.0,0.0269,337.02,B
April,2.0,14:00,97.05%,408.0,1.0,0.0025,317.75,B
April,2.0,14:30,99.10%,448.0,2.0,0.0045000000000000005,364.02,B
April,2.0,15:00,100.00%,411.0,1.0,0.0024,349.22,B
April,2.0,15:30,99.53%,430.0,2.0,0.004699999999999999,333.94,B
April,2.0,16:00,100.00%,436.0,0.0,0.0,341.39,B
April,2.0,16:30,99.50%,403.0,0.0,0.0,335.56,B
April,2.0,17:00,97.10%,385.0,6.0,0.015600000000000001,336.47,B
April,2.0,17:30,99.22%,389.0,3.0,0.0077,334.3,B
April,2.0,18:00,98.61%,361.0,0.0,0.0,330.58,B
April,2.0,18:30,99.09%,329.0,0.0,0.0,361.68,B
April,2.0,19:00,99.65%,285.0,3.0,0.0105,351.6,B
April,2.0,19:30,99.17%,244.0,2.0,0.008199999999999999,293.23,B
April,2.0,20:00,90.76%,240.0,2.0,0.0083,331.68,B
April,2.0,20:30,98.94%,190.0,2.0,0.0105,344.44,B
April,2.0,21:00,97.28%,148.0,1.0,0.0068000000000000005,305.09,B
April,2.0,21:30,98.65%,148.0,0.0,0.0,353.77,B
April,2.0,22:00,100.00%,99.0,0.0,0.0,321.82,B
April,2.0,22:30,100.00%,82.0,0.0,0.0,287.34,B
April,2.0,23:00,100.00%,72.0,0.0,0.0,272.75,B
April,2.0,23:30,100.00%,65.0,1.0,0.0154,287.25,B
April,3.0,0:00,100.00%,34.0,0.0,0.0,287.62,B
April,3.0,0:30,100.00%,22.0,0.0,0.0,278.82,B
April,3.0,1:00,100.00%,6.0,0.0,0.0,312.67,B
April,3.0,1:30,100.00%,9.0,0.0,0.0,518.11,B
April,3.0,2:00,100.00%,5.0,0.0,0.0,365.6,B
April,3.0,2:30,100.00%,2.0,0.0,0.0,388.5,B
April,3.0,7:00,93.55%,32.0,1.0,0.0313,243.68,B
April,3.0,7:30,100.00%,34.0,1.0,0.0294,240.03,B
April,3.0,8:00,88.57%,71.0,1.0,0.0141,288.9,B
April,3.0,8:30,80.70%,116.0,2.0,0.0172,322.09,B
April,3.0,9:00,89.84%,187.0,0.0,0.0,324.53,B
April,3.0,9:30,98.02%,255.0,2.0,0.0078000000000000005,313.39,B
April,3.0,10:00,97.39%,268.0,0.0,0.0,337.18,B
April,3.0,10:30,81.59%,327.0,12.0,0.036699999999999997,322.01,B
April,3.0,11:00,86.46%,352.0,5.0,0.014199999999999999,345.67,B
April,3.0,11:30,62.37%,395.0,15.0,0.038,338.28,B
April,3.0,12:00,94.04%,369.0,0.0,0.0,326.98,B
April,3.0,12:30,90.68%,446.0,6.0,0.013500000000000002,314.21,B
April,3.0,13:00,98.85%,438.0,2.0,0.0046,349.77,B
April,3.0,13:30,83.11%,447.0,9.0,0.020099999999999996,335.29,B
April,3.0,14:00,81.94%,470.0,5.0,0.0106,328.75,B
April,3.0,14:30,79.03%,475.0,3.0,0.0063,351.92,B
April,3.0,15:00,88.64%,487.0,3.0,0.0062,342.49,B
April,3.0,15:30,99.56%,453.0,2.0,0.0044,308.77,B
April,3.0,16:00,97.70%,436.0,2.0,0.0046,346.77,B
April,3.0,16:30,94.00%,419.0,2.0,0.0048,348.12,B
April,3.0,17:00,99.00%,401.0,0.0,0.0,339.29,B
April,3.0,17:30,97.68%,388.0,0.0,0.0,338.97,B
April,3.0,18:00,89.30%,388.0,5.0,0.0129,346.14,B
April,3.0,18:30,90.50%,337.0,0.0,0.0,351.97,B
April,3.0,19:00,97.72%,308.0,1.0,0.0032,317.28,B
April,3.0,19:30,97.80%,274.0,1.0,0.0036,339.41,B
April,3.0,20:00,94.78%,230.0,0.0,0.0,358.12,B
April,3.0,20:30,100.00%,187.0,0.0,0.0,315.01,B
April,3.0,21:00,99.38%,160.0,0.0,0.0,331.81,B
April,3.0,21:30,100.00%,134.0,1.0,0.0075,302.61,B
April,3.0,22:00,93.85%,132.0,2.0,0.0152,306.12,B
April,3.0,22:30,100.00%,102.0,4.0,0.0392,320.88,B
April,3.0,23:00,100.00%,61.0,0.0,0.0,253.0,B
April,3.0,23:30,100.00%,37.0,0.0,0.0,342.49,B
April,4.0,0:00,100.00%,26.0,0.0,0.0,284.62,B
April,4.0,0:30,100.00%,17.0,0.0,0.0,344.0,B
April,4.0,1:00,100.00%,18.0,2.0,0.11109999999999999,273.25,B
April,4.0,1:30,100.00%,5.0,0.0,0.0,244.6,B
April,4.0,2:00,100.00%,7.0,0.0,0.0,316.57,B
April,4.0,2:30,100.00%,10.0,0.0,0.0,314.8,B
April,4.0,3:00,100.00%,5.0,0.0,0.0,164.8,B
April,4.0,3:30,100.00%,4.0,0.0,0.0,320.5,B
April,4.0,4:00,50.00%,4.0,0.0,0.0,264.75,B
April,4.0,4:30,100.00%,3.0,1.0,0.3333,129.5,B
April,4.0,5:00,100.00%,2.0,0.0,0.0,299.0,B
April,4.0,5:30,100.00%,2.0,0.0,0.0,518.5,B
April,4.0,6:00,66.67%,3.0,0.0,0.0,131.0,B
April,4.0,6:30,100.00%,4.0,3.0,0.75,333.0,B
April,4.0,7:00,90.48%,21.0,0.0,0.0,294.52,B
April,4.0,7:30,91.89%,37.0,0.0,0.0,272.84,B
April,4.0,8:00,98.46%,65.0,0.0,0.0,277.28,B
April,4.0,8:30,100.00%,97.0,0.0,0.0,267.99,B
April,4.0,9:00,98.77%,162.0,0.0,0.0,319.4,B
April,4.0,9:30,96.04%,202.0,0.0,0.0,311.66,B
April,4.0,10:00,96.98%,233.0,1.0,0.0043,336.14,B
April,4.0,10:30,71.58%,288.0,10.0,0.0347,329.31,B
April,4.0,11:00,47.71%,317.0,11.0,0.0347,331.05,B
April,4.0,11:30,87.61%,349.0,2.0,0.005699999999999999,336.49,B
April,4.0,12:00,94.85%,410.0,2.0,0.0049,355.44,B
April,4.0,12:30,91.30%,419.0,5.0,0.011899999999999999,349.94,B
April,4.0,13:00,94.12%,427.0,2.0,0.004699999999999999,362.73,B
April,4.0,13:30,86.63%,396.0,7.0,0.0177,352.15,B
April,4.0,14:00,72.25%,432.0,14.0,0.032400000000000005,348.68,B
April,4.0,14:30,90.17%,412.0,5.0,0.0121,355.39,B
April,4.0,15:00,92.42%,426.0,4.0,0.009399999999999999,351.41,B
April,4.0,15:30,95.75%,449.0,2.0,0.0045000000000000005,361.81,B
April,4.0,16:00,96.13%,414.0,1.0,0.0024,369.92,B
April,4.0,16:30,95.91%,416.0,0.0,0.0,364.97,B
April,4.0,17:00,95.92%,392.0,0.0,0.0,363.48,B
April,4.0,17:30,95.64%,370.0,3.0,0.008100000000000001,374.29,B
April,4.0,18:00,96.52%,348.0,3.0,0.0086,356.86,B
April,4.0,18:30,96.14%,286.0,1.0,0.0034999999999999996,343.35,B
April,4.0,19:00,97.10%,242.0,1.0,0.0040999999999999995,375.85,B
April,4.0,19:30,93.42%,245.0,2.0,0.008199999999999999,333.91,B
April,4.0,20:00,98.31%,180.0,2.0,0.0111,328.9,B
April,4.0,20:30,94.48%,183.0,2.0,0.0109,320.86,B
April,4.0,21:00,92.81%,153.0,0.0,0.0,312.73,B
April,4.0,21:30,97.50%,120.0,0.0,0.0,312.76,B
April,4.0,22:00,100.00%,96.0,0.0,0.0,352.53,B
April,4.0,22:30,100.00%,49.0,0.0,0.0,305.49,B
April,4.0,23:00,96.36%,56.0,1.0,0.0179,338.67,B
April,4.0,23:30,97.83%,48.0,2.0,0.0417,268.48,B
April,5.0,0:00,92.59%,29.0,2.0,0.069,285.07,B
April,5.0,0:30,100.00%,17.0,0.0,0.0,266.35,B
April,5.0,1:00,100.00%,4.0,0.0,0.0,988.5,B
